-3.788792835024423766e-09,-1.709464347854350308e-09,-5.087901766565039452e-10,-6.018593401435623491e-10,-2.486728822859163301e-09,-6.212772962754797845e-09,-5.698803651199568776e-09,-4.439185907756382221e-09,-2.793175690740667960e-09,-1.869334242954323599e-09,-1.850100295186507537e-09,-2.696200374074919637e-09,-4.447349599701055922e-09,-6.982217914952570936e-09,-1.038009411757911948e-08,-1.429216744952555018e-08,-5.295453409104311504e-09,-4.434820954912765956e-09,-3.314737595516703550e-09,-3.207329513088552631e-09,-3.884882193716521215e-09,-5.188531826405551328e-09,-6.918524864119035556e-09,-8.821515962154080626e-09,-1.064322052712896038e-08,-1.212106148784641846e-08,-1.315053399508769871e-08,-1.380739167444744453e-08,-1.458450338276406910e-08,-1.455036624520289479e-08,-5.210532005861523430e-09,-3.750009192060588248e-09,-2.577152713456598576e-09,-3.128462378043650460e-09,-4.799189046167384731e-09,-7.114263400609388555e-09,-9.686542234987882694e-09,-1.222040602044671687e-08,-1.440629926463543597e-08,-1.590852605204418069e-08,-1.651034864380562794e-08,-1.611072519835943240e-08,-1.475325461797183380e-08,-1.265717930465370955e-08,-1.086243095471672859e-08,-9.324834238100265793e-09,-4.813167198136625302e-09,-3.440645546248788378e-09,-3.866908571126259631e-09,-5.597629471054688111e-09,-8.090226266688205214e-09,-1.081393019575216385e-08,-1.338328292632695593e-08,-1.555835815736372751e-08,-1.710560937340233068e-08,-1.775740088305610698e-08,-1.733853594032552792e-08,-1.580536057588233234e-08,-1.330202437088701117e-08,-1.017275064185696465e-08,-6.935942931107774712e-09,-4.708453626989239638e-09,-6.398006568986147613e-09,-5.548845383174239032e-09,-5.884423615043488098e-09,-7.406276925081556328e-09,-9.563141389890006394e-09,-1.183712416974458392e-08,-1.388848769323658416e-08,-1.547961225867311441e-08,-1.646663960741534538e-08,-1.674903060688848200e-08,-1.619858736034984759e-08,-1.473401844975796848e-08,-1.236940239124351137e-08,-9.262351774452781683e-09,-5.789100310238382008e-09,-2.564146006633905017e-09,-3.355994926401706380e-10,2.822700684301793217e-10,-7.645326149940956384e-09,-8.495388392759650742e-09,-1.009896966053247525e-08,-1.202420030210760160e-08,-1.381323588844907135e-08,-1.518168879499626200e-08,-1.596183452079458220e-08,-1.607652322377361997e-08,-1.553984851909717690e-08,-1.437676022675304921e-08,-1.261220283765851491e-08,-1.028092100341382320e-08,-7.442233940224696198e-09,-4.257505015203832954e-09,-1.064254240290551934e-09,1.635970359181726508e-09,3.236300116782331315e-09,3.083840294237916169e-09,-8.620267166747908050e-09,-1.037114216728696192e-08,-1.251106951372094045e-08,-1.466441990061184697e-08,-1.645408786998814321e-08,-1.757537759772276331e-08,-1.784999525966668443e-08,-1.725619469539196871e-08,-1.591813081347481784e-08,-1.396495896699434525e-08,-1.155899198579390941e-08,-8.862381939422903088e-09,-5.981346085093264264e-09,-3.034424045367245526e-09,-1.841566621418877503e-10,2.334180626561987992e-09,4.188185798170707130e-09,4.929948449472476568e-09,4.216880178375959076e-09,2.464697113069291845e-09,-1.112012704140852293e-08,-1.387456460832936500e-08,-1.653163650416900055e-08,-1.874691157865981950e-08,-2.020436085103938240e-08,-2.064120785405521019e-08,-1.997592491420618899e-08,-1.831699414367449208e-08,-1.588776754601894936e-08,-1.292757900728247478e-08,-9.698895908627491735e-09,-6.470980640216339452e-09,-3.426906314274447141e-09,-6.947489805675388652e-10,1.603716714981828773e-09,3.315108854096138202e-09,4.226303751408977405e-09,4.138447806667500117e-09,2.977159851980104577e-09,1.349183320620284121e-09,-1.460586318557943741e-08,-1.751575773312197271e-08,-2.012381017379993864e-08,-2.215924510551303683e-08,-2.326793158147211216e-08,-2.320558145640916337e-08,-2.195336179511286900e-08,-1.968394869322764862e-08,-1.666323257154544990e-08,-1.318282727424957557e-08,-9.592769245614363172e-09,-6.227582005635667883e-09,-3.302713658115408180e-09,-9.598984940240029573e-10,7.152020087275445803e-10,1.651988990047925654e-09,1.771079172208089858e-09,1.064386023763574940e-09,-2.171587354382609192e-10,-1.116693737479579340e-09,-1.865932119926583255e-08,-2.097874762796436698e-08,-2.316623870513012662e-08,-2.490043371494721214e-08,-2.576198632198156702e-08,-2.546886790355529229e-08,-2.399597853752766241e-08,-2.152223643747674942e-08,-1.833178941978985677e-08,-1.474780120247487503e-08,-1.115717740418631365e-08,-7.922331235477031441e-09,-5.276370007578634613e-09,-3.367246037555560179e-09,-2.253371267357806573e-09,-1.939795879479788709e-09,-2.387401387693444121e-09,-3.400230097483358804e-09,-4.414613563596958556e-09,-4.028486877416526113e-09,-2.268686749573589623e-08,-2.411629473897392018e-08,-2.568960510984652501e-08,-2.707403545798570121e-08,-2.777674801279772510e-08,-2.745509597446016414e-08,-2.601294291082467680e-08,-2.358976303185045253e-08,-2.046132685507018323e-08,-1.700164808937643102e-08,-1.360230683644658711e-08,-1.060929299967483530e-08,-8.275443441618790530e-09,-6.721774248319434264e-09,-5.975330896745845166e-09,-6.013866737930584350e-09,-6.711631694855668684e-09,-7.710359462009819254e-09,-8.152442276809779287e-09,-6.336456692679348635e-09,-2.582283009644470440e-08,-2.656342168450009922e-08,-2.751520966626230802e-08,-2.854631375726057740e-08,-2.911748708811501274e-08,-2.883318295232584205e-08,-2.753291106216693152e-08,-2.529521125893552380e-08,-2.236199669880534202e-08,-1.911950242572402203e-08,-1.596591481245468458e-08,-1.322167353379199994e-08,-1.112846614859108740e-08,-9.798156952456338331e-09,-9.246479137914320745e-09,-9.408241297137465153e-09,-1.007758498872135533e-08,-1.074984279370028162e-08,-1.025542140098423260e-08,-7.318279315882136871e-09,-2.747639804567825195e-08,-2.808983801116937684e-08,-2.888483585650192254e-08,-2.933468756793899956e-08,-2.906186757911655150e-08,-2.785791330950360134e-08,-2.576507007745476585e-08,-2.305099933153087477e-08,-2.006400556808785041e-08,-1.716230002557495027e-08,-1.465902510489058841e-08,-1.278085015599117469e-08,-1.163528295933247136e-08,-1.121445514229435503e-08,-1.139793059934390840e-08,-1.190047171917285596e-08,-1.200806920564900793e-08,-1.011701655784236209e-08,-2.562028811325944844e-08,-2.641118079793614015e-08,-2.726391024054919399e-08,-2.775241014774110226e-08,-2.748439165145555307e-08,-2.631855622325929289e-08,-2.434545010032707069e-08,-2.185584513370031345e-08,-1.916777137012104504e-08,-1.659610049387083563e-08,-1.443288866198599862e-08,-1.287125606097561104e-08,-1.198790577916497568e-08,-1.173148245214861163e-08,-1.192872822741719574e-08,-1.209604949536924323e-08,-1.113979219979910340e-08,-8.134506401802354958e-09,-2.124011189152952284e-08,-2.279143629380087077e-08,-2.358634887400512525e-08,-2.350877181811483752e-08,-2.250470387821223994e-08,-2.081306504919666622e-08,-1.870082755317525880e-08,-1.649758019084401894e-08,-1.450755604537334875e-08,-1.296044160881137941e-08,-1.197283872045318276e-08,-1.154469231323673739e-08,-1.154225870436675905e-08,-1.156203577323822174e-08,-1.081836220606646748e-08,-8.310393262433990458e-09,-1.200923716027091359e-08,-1.475749034085538369e-08,-1.670101212880581443e-08,-1.710711750035898149e-08,-1.663034154830711486e-08,-1.551314099401679414e-08,-1.411583916421932372e-08,-1.280330153008435445e-08,-1.181242392789272344e-08,-1.126174620225128820e-08,-1.115595882339448508e-08,-1.130455551390241453e-08,-1.124721737966183355e-08,-1.033382712734010056e-08,-7.657982692421683169e-09,-3.837961948249812849e-09,-3.846254426065343068e-09,-6.796492257876707299e-09,-8.950791219319853553e-09,-9.481023077739791916e-09,-9.428888780860233965e-09,-9.276095447319221421e-09,-9.289047753213708347e-09,-9.632747932641905209e-09,-1.022072826373232601e-08,-1.077274447425224935e-08,-1.074375077791955846e-08,-9.568324799147376325e-09,-5.843520778370248081e-09,-1.404408922489608358e-09,5.185391560580399073e-10,-2.301248747116346749e-09,-3.950390681239923651e-09,-5.068002462138565534e-09,-6.279980091505876771e-09,-7.637403598437231267e-09,-8.596720668663238030e-09,-8.516586547102633631e-09,-6.141867903153297448e-09,-1.441202712726408208e-09,1.041500663490069201e-09,-4.646451556844510833e-10,-1.645040326181401724e-09,-2.030405843456151160e-09,-1.309189978648817032e-09,4.048828772251766850e-10,5.936547697871219498e-09,2.144481703325595845e-09,-2.217022121442369098e-09,-6.779201200401985261e-09,-1.133008975529037343e-08,-1.531700100088073668e-08,1.122313886270376315e-08,1.052822806713038517e-08,7.873071972142042796e-09,3.615855836969217307e-09,-1.818112438378705065e-09,-7.889129349791801360e-09,-1.400031113263366933e-08,-1.923814352267072536e-08,-2.244355812308640452e-08,-2.285972122706425580e-08,6.861035739547105550e-09,1.102074609349301682e-08,1.266457250181929339e-08,1.139736394151213972e-08,7.892821507482494781e-09,2.987432523582356225e-09,-2.975301338636882065e-09,-9.495757957722616993e-09,-1.591046050464228756e-08,-2.143354826955601311e-08,-2.501723095349461801e-08,-2.551500166703135619e-08,-2.227989881475878065e-08,-1.542993111058876821e-08,3.098256984301883676e-09,8.406665585880546132e-09,1.212593314647847365e-08,1.252442771715323033e-08,1.008562833249015966e-08,5.922904389166205874e-09,7.463998863421750229e-10,-5.179767281759950492e-09,-1.140589489523335942e-08,-1.729756959889527934e-08,-2.217727690378978878e-08,-2.508715546412076947e-08,-2.512300767421038472e-08,-2.181456615346633043e-08,-1.526742465784991509e-08,-6.633602112060543732e-09,4.675922316010883151e-09,9.589091298778384953e-09,1.164198248915226941e-08,1.074261035682866350e-08,7.602291240971226216e-09,3.163924899851622285e-09,-1.908427638142029537e-09,-7.376816046900103174e-09,-1.290408846443824586e-08,-1.791708292842031369e-08,-2.176952662580333708e-08,-2.366202167536357592e-08,-2.290361855727951479e-08,-1.915197778146193741e-08,-1.308162644875210390e-08,-5.412822634554004253e-09,2.457348546869297934e-09,5.852657913862913119e-09,9.122415711715348152e-09,1.001380312004584994e-08,8.401203288599390362e-09,5.094206834144188178e-09,8.142871932292905512e-10,-3.844131679642259769e-09,-8.657146999269116350e-09,-1.337797606026924768e-08,-1.749888589586134913e-08,-2.035681490042406949e-08,-2.127790743600144197e-08,-1.979319819156444282e-08,-1.576377783862881188e-08,-9.918050380974818836e-09,-3.850633589763674536e-09,1.930743787070809958e-09,2.941403787204421860e-09,5.261209246043563326e-09,7.641776988975834684e-09,8.021095787569265667e-09,6.389629270131536032e-09,3.402856663115017000e-09,-3.440694951173384197e-10,-4.400736219878353950e-09,-8.555975483659494785e-09,-1.257433623891301977e-08,-1.598938403901684069e-08,-1.812262873102099547e-08,-1.837956986605604470e-08,-1.644241365283960477e-08,-1.241501124127353251e-08,-7.136256918727212906e-09,-2.268106591429841501e-09,8.484774549621931783e-10,3.604549325686434713e-09,1.799874915775490081e-09,3.610300725043202874e-09,5.741205288956052755e-09,6.284636810960364528e-09,5.185230467219525963e-09,2.921497266328287878e-09,-5.236297853650206946e-11,-3.439212914457812076e-09,-7.035958482504156564e-09,-1.057301624030060339e-08,-1.356822032505533571e-08,-1.534983162798653211e-08,-1.535103777428048488e-08,-1.334910848527215421e-08,-9.645080289999441447e-09,-5.195401442392721947e-09,-1.548632888592749168e-09,-2.693397449515799735e-10,3.492443834129943525e-10,2.004126864463273705e-09,-6.276558162099377114e-10,1.339281685552862200e-09,3.815411098173626669e-09,5.056300267369806534e-09,4.880087889347350938e-09,3.617521837639969817e-09,1.517242220749892567e-09,-1.194399690263026059e-09,-4.367553874118357271e-09,-7.678526259269347065e-09,-1.056514697950206028e-08,-1.237633728834452995e-08,-1.254273040984799081e-08,-1.086391154814236870e-08,-7.748984565125738300e-09,-4.234103734290783905e-09,-1.774095537143693946e-09,-1.623049472598836473e-09,-1.610160449416753181e-09,-7.196227502781482599e-10,-3.456499975129645463e-09,-1.076951638978584924e-09,2.048638814144965181e-09,4.291562216707234256e-09,5.280617276781640612e-09,5.156524984784027765e-09,3.988105401475650069e-09,1.908332158961911773e-09,-9.688737589996776478e-10,-4.280553245195051204e-09,-7.369435728321604984e-09,-9.542047152422128420e-09,-1.020890127989559915e-08,-9.145283641487367277e-09,-6.793601681209793242e-09,-4.185028323888673185e-09,-2.657659869953477028e-09,-2.986759950474038305e-09,-2.492273720733351183e-09,-3.516331004149719774e-09,-6.041753319863119032e-09,-3.319696517678494274e-09,5.197401953260794016e-10,3.835924911044230612e-09,6.068365365763384034e-09,7.129838941466459801e-09,6.897066917588290380e-09,5.391714186231411077e-09,2.699426904229085267e-09,-7.724731410085894368e-10,-4.281463183986033982e-09,-7.049030248396093157e-09,-8.421817909720630269e-09,-8.134896312128603313e-09,-6.603567914709174147e-09,-4.791072427678955137e-09,-3.833517947526843272e-09,-3.987060903654082722e-09,-1.663444493260612944e-09,-5.759567489604933144e-09,-7.921279632228106493e-09,-5.158217852851976204e-09,-7.388099576566276028e-10,3.556559713402407397e-09,6.965623189358893796e-09,9.164048186960371822e-09,9.833546421589289821e-09,8.848374477565812413e-09,6.274205155420986557e-09,2.564073398048094532e-09,-1.456471054872565674e-09,-4.917384721636608447e-09,-7.087867182065110683e-09,-7.635557963681094407e-09,-6.879573799523086564e-09,-5.668233882261120016e-09,-4.865445379920174673e-09,-4.085161542377591104e-09,7.405890345424381849e-10,-7.173425409234823746e-09,-8.854886601739053731e-09,-6.440564082055288964e-09,-1.716716657718109218e-09,3.375766999269558255e-09,7.835632587216423417e-09,1.106916336368612974e-08,1.259208737280914647e-08,1.208391164908562132e-08,9.608275064465487958e-09,5.647337264491625319e-09,1.090797563385592639e-09,-3.079226651436783868e-09,-6.059961421556181449e-09,-7.425664527715980512e-09,-7.357061626578342839e-09,-6.526948315155323144e-09,-5.418183679495314209e-09,-2.932712739323051210e-09,3.797544056993729100e-09,-9.108909182486968348e-09,-7.180351424551645323e-09,-2.418373279411412113e-09,3.277792037792437441e-09,8.664505557476331887e-09,1.283494555082143052e-08,1.512192326913464058e-08,1.507019753432814468e-08,1.268860305714269998e-08,8.489213776385895471e-09,3.422520711282572847e-09,-1.438463126390843172e-09,-5.204082942356080821e-09,-7.330875018141114197e-09,-7.841308935496726917e-09,-7.183770911467490805e-09,-5.291671545393228371e-09,-4.049401647332473431e-10,-9.720826810166727228e-09,-7.652805500413251139e-09,-2.936249909879506959e-09,3.257773162346211393e-09,9.454275584630522644e-09,1.447447317559635849e-08,1.743821442801163357e-08,1.781164371550403303e-08,1.550282391349355748e-08,1.106272495832172353e-08,5.518006496174621134e-09,-9.253501610795300536e-12,-4.496770511508429990e-09,-7.292911607947871744e-09,-8.226234804453724792e-09,-7.388110567774219817e-09,-4.346001336585914032e-09,2.918269181861887773e-09,-8.707779386440961389e-09,-3.491329891858185874e-09,3.125080416666037308e-09,1.012470640660012577e-08,1.592344567313830339e-08,1.949701200487652386e-08,2.021213063585491909e-08,1.790639281296080298e-08,1.318061837451978136e-08,7.165050330826261415e-09,1.023848228420831674e-09,-4.076334381153401409e-09,-7.350783537418692504e-09,-8.317713628969158890e-09,-6.739339308836633791e-09,-1.787579417822371397e-09,-1.091062795666175589e-08,-5.203812492027282133e-09,2.524642495060902547e-09,1.035153474049366196e-08,1.696143492324608815e-08,2.108112084897584282e-08,2.199313264839020121e-08,1.957734419022472139e-08,1.448984399132768885e-08,8.007455143399511144e-09,1.391997628275021270e-09,-4.067751468994629249e-09,-7.267436874514032752e-09,-7.455141393108988268e-09,-4.231710537538901917e-09,1.268805061016564650e-09,-7.799596524193930236e-09,5.506242684027995438e-10,9.658109867416442285e-09,1.711333119658320356e-08,2.171838886511068267e-08,2.272116539359103626e-08,2.009699251459551306e-08,1.462556387110680589e-08,7.787692268834689457e-09,1.066406518646090262e-09,-4.010045184799082563e-09,-5.974747807613312034e-09,-4.083557936240822528e-09,-1.840589763935085443e-10,7.728872652990048664e-09,1.586835551847798342e-08,2.094204631930551841e-08,2.199238302580397431e-08,1.920736103500075842e-08,1.357197287887856874e-08,6.897095339297720784e-09,1.040079911085456388e-09,-2.044013402979771854e-09,-1.695178442062683644e-09,1.924132675412693061e-08,2.027203827026369254e-08,1.767091184490254818e-08,1.271591099083480003e-08,7.357191744716828907e-09,3.363855416438354951e-09
