3.10190095e-07,1.06565776e-07,2.50594845e-07,-5.44518637e-07,1.95047013e-07,4.27236578e-07,-6.84516104e-08,-1.41261222e-07,-1.98610063e-07,2.15357946e-07,4.73645263e-08,-2.56340445e-07,-2.23263900e-07,1.22112928e-07,2.92532807e-08,1.76890882e-07,-1.56088530e-08,-1.49298051e-07,1.63202596e-07,-1.35541368e-08,-1.86991346e-08,2.68102111e-08,7.64872890e-08,3.97726982e-08,-3.07016402e-08,6.77443245e-09,5.39386002e-08,1.27769061e-07,1.40671452e-09,-2.98908330e-08,4.07650264e-09,7.26549843e-08,6.93412789e-09,-9.05149388e-09,3.98713147e-09,-3.55899794e-08,-1.67121084e-08,2.66934059e-08,-2.38841565e-08,-1.77349838e-08,2.42469724e-08,-2.07285691e-08,-2.14394743e-08,-6.50066630e-10,-2.46257497e-08,1.04707089e-08,1.50064274e-09,-2.12984305e-08,-4.54533669e-08,3.38531651e-08,-2.75536373e-08,1.27281479e-08,8.07902799e-09,-1.98817301e-09,4.33470056e-08
3.10204708e-07,1.09419657e-07,2.50466377e-07,-5.44464170e-07,1.95748560e-07,4.25114727e-07,-6.61935205e-08,-1.40975491e-07,-1.96347654e-07,2.17511953e-07,4.48832899e-08,-2.57500880e-07,-2.24640280e-07,1.23066103e-07,2.87423730e-08,1.76537623e-07,-1.66781848e-08,-1.50067523e-07,1.61606597e-07,-1.54592738e-08,-1.86803530e-08,2.78655103e-08,7.64943452e-08,3.97631996e-08,-3.07666883e-08,6.22643877e-09,5.39927874e-08,1.28011225e-07,2.20886022e-09,-2.98590960e-08,4.87299615e-09,7.29481138e-08,7.43403615e-09,-7.98957698e-09,4.78324731e-09,-3.51363134e-08,-1.65878911e-08,2.70608138e-08,-2.33442175e-08,-1.76743006e-08,2.47562826e-08,-2.13805656e-08,-2.15250179e-08,-1.60158264e-09,-2.48778569e-08,1.13090753e-08,1.13525757e-09,-2.07584849e-08,-4.51246380e-08,3.43138709e-08,-2.71554598e-08,1.30910709e-08,7.62935318e-09,-1.60607096e-09,4.27659807e-08
3.10207607e-07,1.12303609e-07,2.50332139e-07,-5.44406837e-07,1.96434797e-07,4.22984031e-07,-6.39340033e-08,-1.40666891e-07,-1.94074732e-07,2.19675622e-07,4.24058265e-08,-2.58645637e-07,-2.25991335e-07,1.24046710e-07,2.82431429e-08,1.76149129e-07,-1.77597609e-08,-1.50827971e-07,1.60004532e-07,-1.73540211e-08,-1.86510215e-08,2.89179150e-08,7.64842766e-08,3.97499359e-08,-3.08497219e-08,5.66897575e-09,5.40362752e-08,1.28241777e-07,2.99269329e-09,-2.98386763e-08,5.65464845e-09,7.32463483e-08,7.94444781e-09,-6.91488211e-09,5.58418239e-09,-3.46468190e-08,-1.64688102e-08,2.74284023e-08,-2.27880298e-08,-1.75984222e-08,2.52733595e-08,-2.20143369e-08,-2.15931631e-08,-2.55119983e-09,-2.51211159e-08,1.21467618e-08,7.62168884e-10,-2.02056195e-08,-4.47890882e-08,3.47729801e-08,-2.67430304e-08,1.34606672e-08,7.17056147e-09,-1.21137383e-09,4.21741728e-08
3.10197229e-07,1.15218938e-07,2.50193835e-07,-5.44349114e-07,1.97105916e-07,4.20839487e-07,-6.16707527e-08,-1.40333704e-07,-1.91792261e-07,2.21847938e-07,3.99293208e-08,-2.59780853e-07,-2.27316712e-07,1.25046343e-07,2.77549974e-08,1.75727689e-07,-1.88503477e-08,-1.51580256e-07,1.58395904e-07,-1.92340436e-08,-1.86129931e-08,2.99633724e-08,7.64571866e-08,3.97251989e-08,-3.09513596e-08,5.09244139e-09,5.40684525e-08,1.28453431e-07,3.76178859e-09,-2.98273808e-08,6.42042672e-09,7.35481042e-08,8.46279968e-09,-5.82316897e-09,6.38762491e-09,-3.41214761e-08,-1.63597703e-08,2.77872081e-08,-2.22163142e-08,-1.75177969e-08,2.57974180e-08,-2.26371976e-08,-2.16443087e-08,-3.49669756e-09,-2.53548094e-08,1.29856191e-08,3.85947897e-10,-1.96417748e-08,-4.44470889e-08,3.52355969e-08,-2.63184684e-08,1.38374743e-08,6.70065759e-09,-8.00583307e-10,4.15694030e-08
3.10171397e-07,1.18167288e-07,2.50053269e-07,-5.44294500e-07,1.97763941e-07,4.18675980e-07,-5.94013480e-08,-1.39973703e-07,-1.89498507e-07,2.24027447e-07,3.74496469e-08,-2.60912767e-07,-2.28613702e-07,1.26056338e-07,2.72797491e-08,1.75276159e-07,-1.99466378e-08,-1.52325769e-07,1.56783423e-07,-2.10950494e-08,-1.85649405e-08,3.09963144e-08,7.64158902e-08,3.96811592e-08,-3.10694563e-08,4.48697369e-09,5.40885986e-08,1.28639223e-07,4.51974993e-09,-2.98223148e-08,7.17280824e-09,7.38511862e-08,8.99011337e-09,-4.71021098e-09,7.19456657e-09,-3.35627866e-08,-1.62673038e-08,2.81282375e-08,-2.16267328e-08,-1.74430781e-08,2.63307492e-08,-2.32559392e-08,-2.16791063e-08,-4.43527460e-09,-2.55816610e-08,1.38283705e-08,1.11377474e-11,-1.90695411e-08,-4.40952620e-08,3.57067902e-08,-2.58800312e-08,1.42190019e-08,6.22127643e-09,-3.68964060e-10,4.09502324e-08
3.10133292e-07,1.21145410e-07,2.49909920e-07,-5.44237252e-07,1.98407489e-07,4.16498460e-07,-5.71266703e-08,-1.39591591e-07,-1.87196853e-07,2.26213222e-07,3.49746148e-08,-2.62034678e-07,-2.29883921e-07,1.27083598e-07,2.68167353e-08,1.74789045e-07,-2.10493618e-08,-1.53065257e-07,1.55163511e-07,-2.29427163e-08,-1.85090082e-08,3.20252963e-08,7.63582891e-08,3.96252935e-08,-3.12047552e-08,3.86115163e-09,5.40976696e-08,1.28805869e-07,5.26549490e-09,-2.98301936e-08,7.90700857e-09,7.41541553e-08,9.52334455e-09,-3.58344500e-09,8.00203775e-09,-3.29727649e-08,-1.61820093e-08,2.84596792e-08,-2.10223235e-08,-1.73640927e-08,2.68723551e-08,-2.38621199e-08,-2.16964241e-08,-5.36336894e-09,-2.57949490e-08,1.46670095e-08,-3.63055574e-10,-1.84906620e-08,-4.37384969e-08,3.61785332e-08,-2.54305907e-08,1.46036110e-08,5.72990881e-09,7.85475669e-11,4.03212801e-08
3.10086081e-07,1.24149019e-07,2.49763829e-07,-5.44171606e-07,1.99034792e-07,4.14309943e-07,-5.48467974e-08,-1.39193553e-07,-1.84889907e-07,2.28403523e-07,3.25120819e-08,-2.63142329e-07,-2.31129459e-07,1.28131187e-07,2.63655283e-08,1.74258877e-07,-2.21582775e-08,-1.53800575e-07,1.53533538e-07,-2.47825625e-08,-1.84451708e-08,3.30589776e-08,7.62817221e-08,3.95621965e-08,-3.13576944e-08,3.21905096e-09,5.40981675e-08,1.28959413e-07,5.99906978e-09,-2.98601419e-08,8.61931450e-09,7.44540807e-08,1.00619784e-08,-2.45022941e-09,8.80809443e-09,-3.23541122e-08,-1.60942467e-08,2.87865807e-08,-2.04066908e-08,-1.72756764e-08,2.74216482e-08,-2.44478505e-08,-2.16933249e-08,-6.27391404e-09,-2.59865310e-08,1.54906665e-08,-7.36129538e-10,-1.79088116e-08,-4.33804152e-08,3.66426540e-08,-2.49701662e-08,1.49887672e-08,5.22508619e-09,5.40860285e-10,3.96869527e-08
3.10027586e-07,1.27182760e-07,2.49614484e-07,-5.44101114e-07,1.99648250e-07,4.12111294e-07,-5.25624681e-08,-1.38772880e-07,-1.82580346e-07,2.30601413e-07,3.00576805e-08,-2.64234397e-07,-2.32347212e-07,1.29202331e-07,2.59270374e-08,1.73694434e-07,-2.32738646e-08,-1.54527227e-07,1.51890892e-07,-2.66116149e-08,-1.83757448e-08,3.40911668e-08,7.61897040e-08,3.94928699e-08,-3.15271849e-08,2.56450876e-09,5.40846812e-08,1.29093483e-07,6.71952053e-09,-2.99019755e-08,9.30618957e-09,7.47560687e-08,1.06028555e-08,-1.30749208e-09,9.61287874e-09,-3.17081560e-08,-1.60116923e-08,2.91096756e-08,-1.97767135e-08,-1.71733819e-08,2.79792247e-08,-2.50195443e-08,-2.16757868e-08,-7.17505672e-09,-2.61620889e-08,1.63105672e-08,-1.10893979e-09,-1.73177928e-08,-4.30242932e-08,3.71034619e-08,-2.45015311e-08,1.53735456e-08,4.70778101e-09,1.00814101e-09,3.90439837e-08
3.09955873e-07,1.30249654e-07,2.49461790e-07,-5.44028883e-07,2.00250382e-07,4.09903754e-07,-5.02738379e-08,-1.38325193e-07,-1.80269951e-07,2.32812112e-07,2.76075866e-08,-2.65309066e-07,-2.33533849e-07,1.30300851e-07,2.55017973e-08,1.73101488e-07,-2.43959064e-08,-1.55238205e-07,1.50234053e-07,-2.84271131e-08,-1.83006210e-08,3.51162752e-08,7.60860630e-08,3.94188251e-08,-3.17124538e-08,1.90212087e-09,5.40512727e-08,1.29204031e-07,7.42672373e-09,-2.99490921e-08,9.96534443e-09,7.50679009e-08,1.11456788e-08,-1.52563306e-10,1.04183943e-08,-3.10368903e-08,-1.59413792e-08,2.94302537e-08,-1.91287503e-08,-1.70518305e-08,2.85455847e-08,-2.55808374e-08,-2.16501451e-08,-8.07276086e-09,-2.63225146e-08,1.71338119e-08,-1.48134598e-09,-1.67086783e-08,-4.26719312e-08,3.75645434e-08,-2.40241845e-08,1.57563121e-08,4.18113317e-09,1.46786619e-09,3.83911888e-08
3.09872290e-07,1.33348739e-07,2.49304180e-07,-5.43952305e-07,2.00841150e-07,4.07690034e-07,-4.79832494e-08,-1.37851879e-07,-1.77959354e-07,2.35028292e-07,2.51656643e-08,-2.66362463e-07,-2.34689426e-07,1.31426263e-07,2.50904340e-08,1.72478804e-07,-2.55268799e-08,-1.55941762e-07,1.48562849e-07,-3.02329434e-08,-1.82260921e-08,3.61384162e-08,7.59703077e-08,3.93443734e-08,-3.19131223e-08,1.23164131e-09,5.39996211e-08,1.29290927e-07,8.11763693e-09,-3.00030813e-08,1.05959563e-08,7.53799927e-08,1.16824548e-08,1.00959498e-09,1.12169030e-08,-3.03430986e-08,-1.58786074e-08,2.97531621e-08,-1.84644545e-08,-1.69110319e-08,2.91202981e-08,-2.61313587e-08,-2.16150938e-08,-8.96378929e-09,-2.64734861e-08,1.79583395e-08,-1.85632991e-09,-1.60915633e-08,-4.23238919e-08,3.80213048e-08,-2.35468076e-08,1.61344221e-08,3.63684910e-09,1.92508737e-09,3.77272191e-08
