-2.291250776042593914e-09 -1.359639955335215333e-08 2.858602310949797922e-09 -2.858602310796129685e-09 1.359639955276142064e-08 2.291250776061913131e-09 -1.608615417526319234e-08 -2.122940759040708083e-09 -4.779286999384500511e-09 -1.961011271633590415e-09 -8.984122720611623249e-10 8.984122715865337408e-10 1.961011271652978288e-09 4.779286999534613112e-09 2.122940759190541097e-09 1.608615417504438652e-08 -2.184440601836601089e-08 -8.349008172852066449e-09 -5.550086793772170015e-09 -1.200300985488268074e-08 -5.201621377110352497e-09 -4.569493306864745768e-09 -8.672462913891115909e-10 8.672462913668312743e-10 4.569493306544028819e-09 5.201621376948023265e-09 1.200300985465359638e-08 5.550086793973150915e-09 8.349008173090256415e-09 2.184440601812446753e-08 -1.872242096268822749e-08 -8.574812190659521567e-09 -1.204491500094120153e-08 -1.075344348117475015e-08 -4.023620870832708409e-09 -5.210636841554724524e-09 -2.241668902800703516e-09 -1.210009335975460055e-09 1.210009336190186215e-09 2.241668902984448455e-09 5.210636841292130248e-09 4.023620871129407341e-09 1.075344348089607797e-08 1.204491500116435336e-08 8.574812190563485897e-09 1.872242096295845085e-08 -1.040258651323314391e-08 -1.376856345399096750e-08 -6.355530194623132391e-09 -7.348028392004271830e-09 -7.158321885237642135e-09 -4.738781645870324114e-09 -2.919842235019858796e-09 -1.016017306888199251e-09 1.016017306624582373e-09 2.919842234547493999e-09 4.738781645759233758e-09 7.158321885418845147e-09 7.348028392145177084e-09 6.355530194615963216e-09 1.376856345411145132e-08 1.040258651306413436e-08 -1.133316254361278362e-08 -1.141889662624160150e-08 -6.267120535840727939e-09 -9.495988579630301019e-09 -6.607249434961105527e-09 -4.719168016332282218e-09 -3.613814218912343661e-09 -2.238903130325682801e-09 -6.920720248911772497e-10 6.920720247810967776e-10 2.238903130400854080e-09 3.613814219120241032e-09 4.719168016662916235e-09 6.607249435097125453e-09 9.495988579853962385e-09 6.267120536182179824e-09 1.141889662600231966e-08 1.133316254302873952e-08 -8.982976879758127106e-09 -8.671581851961148993e-09 -6.868055951906297601e-09 -6.281238323934343628e-09 -4.573623526849026248e-09 -4.944529772801394480e-09 -2.924002823578331614e-09 -2.099029986436001440e-09 -5.314420415096665179e-10 5.314420420264372659e-10 2.099029986201666135e-09 2.924002823314733969e-09 4.944529772853866682e-09 4.573623527006171539e-09 6.281238324097467781e-09 6.868055951937008336e-09 8.671581852158636710e-09 8.982976879399456630e-09 -4.950242221962815659e-09 -5.833261494593819492e-09 -5.219984373611151498e-09 -5.233211256340781886e-09 -4.590245185314771898e-09 -4.267455038915327882e-09 -2.665497295264393801e-09 -2.325859672313418669e-09 -1.232552059322080535e-09 -5.092545698688213177e-10 5.092545702359489923e-10 1.232552059078302963e-09 2.325859672677783871e-09 2.665497295461969199e-09 4.267455038934147068e-09 4.590245185269239742e-09 5.233211256664015945e-09 5.219984373923076344e-09 5.833261494522710083e-09 4.950242221693170496e-09 -6.043923817169530641e-09 -4.071934472688880736e-09 -3.232968204457417516e-09 -3.539190826015329782e-09 -2.520650282568844943e-09 -2.262469219185858426e-09 -2.056495454001974952e-09 -1.383498124967808872e-09 -8.748715117944975164e-10 -2.806184181282736511e-10 2.806184180259030193e-10 8.748715116780240755e-10 1.383498125031845680e-09 2.056495454149731330e-09 2.262469219185823271e-09 2.520650282526734833e-09 3.539190825865565424e-09 3.232968203821321828e-09 4.071934472590454515e-09 6.043923817226585424e-09 -1.688438416185439447e-09 -1.206014734528830018e-09 -9.933657913764303130e-10 -1.039845559712945738e-09 -9.797341871619732402e-10 -9.706145612432761048e-10 -4.357917407328148122e-10 -4.909180050676575853e-10 -2.191294360907004134e-10 -1.147443315189947735e-10 1.147443315906356197e-10 2.191294361504380531e-10 4.909180052585982710e-10 4.357917406204190099e-10 9.706145617389363763e-10 9.797341869865284391e-10 1.039845559595508632e-09 9.933657916410964694e-10 1.206014734890417134e-09 1.688438416836465745e-09 1.688438416912859390e-09 1.206014734809060612e-09 9.933657915238862174e-10 1.039845559612184593e-09 9.797341871341896910e-10 9.706145615579221682e-10 4.357917406105972741e-10 4.909180052496775417e-10 2.191294359847693636e-10 1.147443315855202185e-10 -1.147443315174017141e-10 -2.191294360752903488e-10 -4.909180050610441729e-10 -4.357917407566369418e-10 -9.706145610809131651e-10 -9.797341873144627454e-10 -1.039845559891331167e-09 -9.933657915645121592e-10 -1.206014734753845272e-09 -1.688438416283128444e-09 6.043923817131766538e-09 4.071934472520271548e-09 3.232968204013717421e-09 3.539190825876364266e-09 2.520650282669679914e-09 2.262469219305445582e-09 2.056495453979855315e-09 1.383498124839957562e-09 8.748715118142523472e-10 2.806184180028608694e-10 -2.806184180962450627e-10 -8.748715119469166078e-10 -1.383498124947025752e-09 -2.056495453998072314e-09 -2.262469219167200954e-09 -2.520650282575375534e-09 -3.539190826034632869e-09 -3.232968204168126399e-09 -4.071934472599200295e-09 -6.043923817108970267e-09 4.950242221300635245e-09 5.833261494422636119e-09 5.219984373942942741e-09 5.233211256679241031e-09 4.590245185260203621e-09 4.267455038905806206e-09 2.665497295441508059e-09 2.325859672966638236e-09 1.232552059067564918e-09 5.092545702498370446e-10 -5.092545700293730420e-10 -1.232552059320066763e-09 -2.325859672434644469e-09 -2.665497295257213046e-09 -4.267455038906868306e-09 -4.590245185465327042e-09 -5.233211256372991472e-09 -5.219984373655068998e-09 -5.833261494517614651e-09 -4.950242221390148595e-09 8.982976879760274467e-09 8.671581852194645537e-09 6.868055951912926626e-09 6.281238323759743999e-09 4.573623526806223787e-09 4.944529772977167052e-09 2.924002823454162706e-09 2.099029986521978593e-09 5.314420418776821710e-10 -5.314420416537496967e-10 -2.099029986619014323e-09 -2.924002823251363662e-09 -4.944529772787937079e-09 -4.573623526839566611e-09 -6.281238323801976532e-09 -6.868055951918847585e-09 -8.671581852169457887e-09 -8.982976879664695402e-09 1.133316254319609304e-08 1.141889662646971476e-08 6.267120535995068261e-09 9.495988579820736194e-09 6.607249434934153501e-09 4.719168016648899660e-09 3.613814219093673645e-09 2.238903130212518289e-09 6.920720246153377445e-10 -6.920720250654852979e-10 -2.238903130029224992e-09 -3.613814218897119401e-09 -4.719168016456012721e-09 -6.607249434927701493e-09 -9.495988579633354970e-09 -6.267120535840914882e-09 -1.141889662624579035e-08 -1.133316254363288080e-08 1.040258651317672523e-08 1.376856345393161895e-08 6.355530194723408188e-09 7.348028392131133212e-09 7.158321885207519526e-09 4.738781645715008547e-09 2.919842234703219848e-09 1.016017306948142962e-09 -1.016017306720813050e-09 -2.919842234845527587e-09 -4.738781645689940838e-09 -7.158321885224422961e-09 -7.348028391960074743e-09 -6.355530194766792156e-09 -1.376856345415583949e-08 -1.040258651338355347e-08 1.872242096294085175e-08 8.574812190501894029e-09 1.204491500110554909e-08 1.075344348085894583e-08 4.023620871093447318e-09 5.210636841257332414e-09 2.241668902815041452e-09 1.210009336025031128e-09 -1.210009336127884833e-09 -2.241668902764995370e-09 -5.210636841220812390e-09 -4.023620870903441450e-09 -1.075344348095726286e-08 -1.204491500107874347e-08 -8.574812190634368658e-09 -1.872242096296269594e-08 2.184440601824004452e-08 8.349008172978689602e-09 5.550086793904517258e-09 1.200300985474728451e-08 5.201621376909214432e-09 4.569493306522658608e-09 8.672462913616215874e-10 -8.672462911682936584e-10 -4.569493306820262476e-09 -5.201621377083139082e-09 -1.200300985499292902e-08 -5.550086793560714526e-09 -8.349008173087314960e-09 -2.184440601879684295e-08 1.608615417502624810e-08 2.122940758818614224e-09 4.779286999489098326e-09 1.961011271631385152e-09 8.984122717617363848e-10 -8.984122718837710644e-10 -1.961011271736894934e-09 -4.779286999133452849e-09 -2.122940759133033433e-09 -1.608615417520314895e-08 2.291250775993634748e-09 1.359639955288551428e-08 -2.858602310782454735e-09 2.858602310972872539e-09 -1.359639955327297395e-08 -2.291250776121042896e-09 1.043270721569537905e-08 -6.621600137239665797e-09 -9.014608669130464252e-09 -9.014608669303540214e-09 -6.621600137120324314e-09 1.043270721556566886e-08 8.803756520084659054e-09 1.604698511922659398e-08 1.709604428825681025e-08 1.528167783816441674e-08 1.359760761163791114e-08 1.359760761162910167e-08 1.528167783833961690e-08 1.709604428858980669e-08 1.604698511923196404e-08 8.803756520090490677e-09 5.227906051125274559e-09 1.939188721742667683e-08 1.579655858308923935e-08 1.715579080646893724e-08 2.185364885235732883e-08 2.261915742891502091e-08 2.418618174452448771e-08 2.418618174470935596e-08 2.261915742876250204e-08 2.185364885239119692e-08 1.715579080631634558e-08 1.579655858309639943e-08 1.939188721725990730e-08 5.227906051185260870e-09 8.945256820474565597e-09 2.271008882501995836e-08 1.810041969236361721e-08 2.670668657685083924e-08 2.504688507581131717e-08 2.297873009847646416e-08 2.276970282936423938e-08 2.218128400377333964e-08 2.218128400393987095e-08 2.276970282971614848e-08 2.297873009850322510e-08 2.504688507552722033e-08 2.670668657688525657e-08 1.810041969234231896e-08 2.271008882483354163e-08 8.945256820177007224e-09 2.503298824425631950e-08 2.401083879804686177e-08 2.896792162210577309e-08 2.462062321115020100e-08 2.725759764593038380e-08 2.956536769409201149e-08 3.044801279794020763e-08 3.115285299604122333e-08 3.115285299604687463e-08 3.044801279748717074e-08 2.956536769426142470e-08 2.725759764613223241e-08 2.462062321115645448e-08 2.896792162214018711e-08 2.401083879802079565e-08 2.503298824422506861e-08 2.042515953803187410e-08 2.874694372524608121e-08 2.743544059594325679e-08 2.941487873325035286e-08 3.250974728882585380e-08 3.342126011787443715e-08 3.275951863732877401e-08 3.335679935500226581e-08 3.324631059569857657e-08 3.324631059573067118e-08 3.335679935503200461e-08 3.275951863750678328e-08 3.342126011790486417e-08 3.250974728883314622e-08 2.941487873342147998e-08 2.743544059591749507e-08 2.874694372507525518e-08 2.042515953746666821e-08 3.028531944727242119e-08 2.844770168388011952e-08 3.356006945671845413e-08 3.408083209719291990e-08 3.497556270693605458e-08 3.600925538826151340e-08 3.800703620151902696e-08 3.853783299710668146e-08 3.913490482642664921e-08 3.913490482646446791e-08 3.853783299694055050e-08 3.800703620153726463e-08 3.600925538795671389e-08 3.497556270695613852e-08 3.408083209734058819e-08 3.356006945689252601e-08 2.844770168365145041e-08 3.028531944724751313e-08 2.781322603921102609e-08 3.128977133004159097e-08 3.331775122224665967e-08 3.493044148022645514e-08 3.663057200807725470e-08 3.904312107630853959e-08 4.019851309118106698e-08 4.075894600416280021e-08 4.142574872250212587e-08 4.165087505047576210e-08 4.165087505047772087e-08 4.142574872215887239e-08 4.075894600399912433e-08 4.019851309135420581e-08 3.904312107616131467e-08 3.663057200791984554e-08 3.493044148004446878e-08 3.331775122223587324e-08 3.128977132999496446e-08 2.781322603980426018e-08 2.784853666442024173e-08 3.248234931749530651e-08 3.501948092417625944e-08 3.735951407863630440e-08 3.942504444220227004e-08 4.067615124999036415e-08 4.216625671120522279e-08 4.346055858898884576e-08 4.419830697628371775e-08 4.462440802232847086e-08 4.462440802232916570e-08 4.419830697660456457e-08 4.346055858899464264e-08 4.216625671120939178e-08 4.067615125029477985e-08 3.942504444189486325e-08 3.735951407845608490e-08 3.501948092431720440e-08 3.248234931746568682e-08 2.784853666472874701e-08 3.155624415302167659e-08 3.350946604149471684e-08 3.628701583283404207e-08 3.822133472243965085e-08 4.033554190922039954e-08 4.211831353564290094e-08 4.356250485988046351e-08 4.455897539679107286e-08 4.530918212147560626e-08 4.565753445061407799e-08 4.565753445060331140e-08 4.530918212147828632e-08 4.455897539681953449e-08 4.356250485973614365e-08 4.211831353581239356e-08 4.033554190903449566e-08 3.822133472259796660e-08 3.628701583281178099e-08 3.350946604147031832e-08 3.155624415286869450e-08 3.155624415290220524e-08 3.350946604149719177e-08 3.628701583283160024e-08 3.822133472275443609e-08 4.033554190921743492e-08 4.211831353580138213e-08 4.356250485973630909e-08 4.455897539665950482e-08 4.530918212163558299e-08 4.565753445045533872e-08 4.565753445045204985e-08 4.530918212162646415e-08 4.455897539678252974e-08 4.356250485971326053e-08 4.211831353563039397e-08 4.033554190919129602e-08 3.822133472258498318e-08 3.628701583281741905e-08 3.350946604147702179e-08 3.155624415301096957e-08 2.784853666450175211e-08 3.248234931735144325e-08 3.501948092434267494e-08 3.735951407830890631e-08 3.942504444204951294e-08 4.067615124999178690e-08 4.216625671120447502e-08 4.346055858896959561e-08 4.419830697643592560e-08 4.462440802214160745e-08 4.462440802247361790e-08 4.419830697642945374e-08 4.346055858895806802e-08 4.216625671117298921e-08 4.067615124997366834e-08 3.942504444217609805e-08 3.735951407846434347e-08 3.501948092432904301e-08 3.248234931748458625e-08 2.784853666440816820e-08 2.781322603939110331e-08 3.128977133005342958e-08 3.331775122210567501e-08 3.493044148023083588e-08 3.663057200806556168e-08 3.904312107633506892e-08 4.019851309131521582e-08 4.075894600400122868e-08 4.142574872246173961e-08 4.165087505045872880e-08 4.165087505045465907e-08 4.142574872246748355e-08 4.075894600396886275e-08 4.019851309129500614e-08 3.904312107628361167e-08 3.663057200805171798e-08 3.493044148004943187e-08 3.331775122224999486e-08 3.128977133004748050e-08 2.781322603972097963e-08 3.028531944761335857e-08 2.844770168371733038e-08 3.356006945675262661e-08 3.408083209701664441e-08 3.497556270679336261e-08 3.600925538826441846e-08 3.800703620168168375e-08 3.853783299723921564e-08 3.913490482628473811e-08 3.913490482642244714e-08 3.853783299691486820e-08 3.800703620181957807e-08 3.600925538825093211e-08 3.497556270694283746e-08 3.408083209718221288e-08 3.356006945671234622e-08 2.844770168390024648e-08 3.028531944745129734e-08 2.042515953750907941e-08 2.874694372529329006e-08 2.743544059594389868e-08 2.941487873344750639e-08 3.250974728901054669e-08 3.342126011791606750e-08 3.275951863747607834e-08 3.335679935514386590e-08 3.324631059553597271e-08 3.324631059550402369e-08 3.335679935514677757e-08 3.275951863747741506e-08 3.342126011788737426e-08 3.250974728899448615e-08 2.941487873326297894e-08 2.743544059613163559e-08 2.874694372513796209e-08 2.042515953764942219e-08 2.503298824427056024e-08 2.401083879791806644e-08 2.896792162216814913e-08 2.462062321132421995e-08 2.725759764611920597e-08 2.956536769441752030e-08 3.044801279765428107e-08 3.115285299604169317e-08 3.115285299603890061e-08 3.044801279778312934e-08 2.956536769439893851e-08 2.725759764593046652e-08 2.462062321117232973e-08 2.896792162199176444e-08 2.401083879812098046e-08 2.503298824448813852e-08 8.945256820080147683e-09 2.271008882473984522e-08 1.810041969252569829e-08 2.670668657695367764e-08 2.504688507569412884e-08 2.297873009851691329e-08 2.276970282939035182e-08 2.218128400394888060e-08 2.218128400378477790e-08 2.276970282970291359e-08 2.297873009850452212e-08 2.504688507571252864e-08 2.670668657706038063e-08 1.810041969224331868e-08 2.271008882510306685e-08 8.945256820109259477e-09 5.227906050920080001e-09 1.939188721719339536e-08 1.579655858313654085e-08 1.715579080618868514e-08 2.185364885245167044e-08 2.261915742866249921e-08 2.418618174476980301e-08 2.418618174459094340e-08 2.261915742881308910e-08 2.185364885241177055e-08 1.715579080638654344e-08 1.579655858286396498e-08 1.939188721754750807e-08 5.227906051083399368e-09 8.803756520009554363e-09 1.604698511916055850e-08 1.709604428870548624e-08 1.528167783811495134e-08 1.359760761172502484e-08 1.359760761156478672e-08 1.528167783827566260e-08 1.709604428869306530e-08 1.604698511932806258e-08 8.803756520207283616e-09 1.043270721583218645e-08 -6.621600137185213324e-09 -9.014608669159235248e-09 -9.014608669203651538e-09 -6.621600137430952968e-09 1.043270721572553971e-08
